"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045646","regulation of erythrocyte differentiation","14/1653","52/18860",0.269230769230769,3.07180417888222,4.63684145084136,0.000109073505753413,0.00280231261433433,0.00238957088262411,"STAT1/GLUL/INHBA/STAT5A/HIF1A/MED1/INPP5D/MAPK14/P4HTM/LYN/SPI1/MAFB/ISG15/NCKAP1L",14
"GO:0009259","ribonucleotide metabolic process","56/1653","385/18860",0.145454545454545,1.65957212781169,4.05269213767449,0.000114581101451348,0.00292019647443285,0.00249009208721129,"ATP5F1E/TSPO/NDUFV1/ATP6V1B2/ATP5IF1/SLC25A25/NDUFB10/ABCC9/HINT1/ATP5ME/BAD/GUK1/NDUFA2/EP300/NDUFB7/P2RX7/GTPBP1/JMJD8/ATP5MG/SULT1B1/ADCY7/BLOC1S6/NDUFS5/ENTPD1/DPYD/NME2/NDUFC2/HIF1A/INSR/NDUFA9/NUPR1/NDUFA3/ABCC6/NDUFA13/ITPA/DHODH/APRT/ATP5PB/NDUFC1/UPB1/PDE4B/KAT2B/EPHA2/NDUFS6/GIMAP7/PDE4C/ATP5PO/NDUFB2/PFKFB2/UQCC3/DPYS/ENPP3/LRRK2/NDUFA10/ZBTB7A/TGFB1",56
"GO:0044403","biological process involved in symbiotic interaction","38/1653","231/18860",0.164502164502165,1.87689704931084,4.15626284645712,0.000114676699082854,0.00292019647443285,0.00249009208721129,"IFIT1/SIGLEC1/GBP5/TRIM38/TRIM5/PLSCR1/ROMO1/TRIM21/GBP2/SELPLG/BSG/ACE2/CD86/CTSB/BPIFA1/CCR5/APOL1/RPSA/CD81/PPIA/DAG1/TRIM25/CD55/INSR/P4HB/SCNN1B/LGALS9/CBL/GSDMB/FBLN1/EPHA2/SLC20A2/CXCR4/CTSL/CD4/ICAM1/CD80/SIVA1",38
"GO:0140888","interferon-mediated signaling pathway","24/1653","121/18860",0.198347107438017,2.2630529015614,4.32000448923526,0.000115995042271719,0.00294075536684469,0.0025076229402771,"OAS3/OAS2/PARP14/USP18/PARP9/OASL/STAT1/IFITM3/OAS1/IFITM1/SP100/IRF7/IRF1/STAT2/TRIM6/USP27X/NLRC5/JAK2/UBR4/MED1/EPG5/TANK/ISG15/RBX1",24
"GO:0006091","generation of precursor metabolites and energy","68/1653","494/18860",0.137651821862348,1.57054649747362,3.98281749164206,0.000125616451835702,0.00317071351015115,0.0027037114425579,"OAS1/ATP5F1E/UQCRQ/NDUFV1/ATP5IF1/PNPT1/SLC25A25/NDUFB10/ABCC9/ATG12/UQCR11/COX4I1/ATP5ME/MT3/NR4A3/NDUFA2/EP300/CHCHD2/NDUFB7/P2RX7/COX6A1/JMJD8/UQCRFS1/FDXR/ATP5MG/CISD1/AKT1/SOD2/NDUFS5/NOP53/UQCRH/NDUFC2/HIF1A/INSR/COX8A/NDUFA9/NUPR1/NDUFA3/BLOC1S1/UQCRB/NDUFA13/POR/SELENOS/COX5A/ATP5PB/NDUFC1/UQCRC1/ACO1/KAT2B/GNPDA1/GYS1/NDUFS6/CYP1A2/PPP1R3B/MTLN/DGUOK/ADIPOQ/ATP5PO/NDUFB2/PFKFB2/UQCC3/WIPI1/COX5B/ACO2/RPE/UQCRHL/NDUFA10/ZBTB7A",68
"GO:0002687","positive regulation of leukocyte migration","28/1653","152/18860",0.184210526315789,2.10176075397204,4.22706172186906,0.000127010824974452,0.00319190959706537,0.00272178564022474,"CXCL10/PLA2G7/CCL2/CCR1/CMKLR1/C3AR1/DOCK8/TNFSF14/LGMN/CCL4/LGALS3/CX3CR1/PERP/CCL8/CCL3/P4HB/LGALS9/SPN/CD99/CCL5/SELENOK/OXSR1/ICAM1/SPI1/FPR2/PTN/NCKAP1L/TGFB1",28
"GO:0007162","negative regulation of cell adhesion","49/1653","326/18860",0.150306748466258,1.71493362133915,4.03583237235043,0.000134603414474559,0.00336801152304821,0.00287195019807961,"GBP1/CD274/HAVCR2/SPINT2/IDO1/LILRB4/PDCD1LG2/TACSTD2/KLF4/IRF1/LILRB1/CD86/LGALS3/SCGB1A1/IL2RA/PTPRC/CEACAM1/PDE3B/AKT1/FAM107A/STAT5A/CD9/PLXNC1/TGFBI/SDC4/LGALS9/ADAMDEC1/JAK3/JAK2/SPN/GLI3/FBLN1/PRDX2/TNC/CORO1C/SH2B3/BTN2A2/USP5/ADIPOQ/CD37/SPI1/PLXNB2/CD80/EPCAM/VSIG4/SEMA5A/BCL6/CD69/TGFB1",49
"GO:0050856","regulation of T cell receptor signaling pathway","14/1653","53/18860",0.264150943396226,3.01384560946935,4.55037849991866,0.000136392548705517,0.00339800483896212,0.00289752591508371,"GBP1/ELF1/LILRB4/EZR/LGALS3/PTPRC/CEACAM1/CD81/SLA2/CD226/PHPT1/UBASH3A/BTN2A2/RPS3",14
"GO:0090085","regulation of protein deubiquitination","6/1653","11/18860",0.545454545454545,6.22339547929385,5.37091490855679,0.000140933405814051,0.00349398338598067,0.00297936815500332,"TRIM21/NOP53/UBXN1/DNAJB2/TNIP1/TANK",6
"GO:0043085","positive regulation of catalytic activity","48/1653","318/18860",0.150943396226415,1.72219749112534,4.02563527219868,0.000141459275227367,0.00349398338598067,0.00297936815500332,"PLSCR1/FLT1/CIB1/LCP2/DOCK8/PIK3R5/RPS2/NDEL1/PHACTR4/MT3/CAP1/JTB/PTPRC/TLR6/RACK1/PLAAT4/AKT1/FGFR3/TLR3/CASS4/PPIA/TNFSF15/SGSM3/PSENEN/CARD14/GCH1/JAK2/CCNY/RGS1/ARHGAP11A/EPHA2/HNRNPU/CORO1C/DOCK10/DOCK11/ODAM/PLIN5/KIF14/CD4/ETAA1/MAPK14/ADIPOQ/LILRA5/TANK/RPS3/TRAF4/CAP2/RASSF2",48
"GO:0050671","positive regulation of lymphocyte proliferation","28/1653","153/18860",0.183006535947712,2.08802375558007,4.18817864157558,0.000142692806771145,0.00350938932892283,0.00299250501649608,"CD274/RPL13A/TNFSF13B/IGFBP2/HAVCR2/PDCD1LG2/FCGR3A/CD86/ICOSLG/IL2RA/PTPRC/CD81/STAT5A/CD55/MIF/LGALS9/JAK2/SPN/RASAL3/CCL5/PRKCQ/SELENOK/CD4/CD80/BCL6/RPS3/HHLA2/NCKAP1L",28
"GO:0044703","multi-organism reproductive process","36/1653","217/18860",0.165898617511521,1.89282996144421,4.10000041471282,0.000144064307629091,0.0035280429378954,0.0030084112079141,"PCSK5/APOL2/IGFBP2/IGFBP7/HAVCR2/IDO1/MAGED2/BSG/ACE2/ITGB4/ACSL4/CLDN4/CTSB/SCGB1A1/IGFBP5/ADCY7/CITED2/AKT1/TPPP3/ERRFI1/STAT5A/THBD/TRIM28/LGALS9/VMP1/DDR1/FBLN1/MED1/SPP1/RGS2/ITGA3/DEDD/DCAF13/PTGS2/PTN/TGFB1",36
"GO:0050860","negative regulation of T cell receptor signaling pathway","10/1653","30/18860",0.333333333333333,3.80318612623513,4.76245165530175,0.00015218170269256,0.00371104109743934,0.00316445627989615,"GBP1/ELF1/LILRB4/EZR/LGALS3/CEACAM1/SLA2/PHPT1/UBASH3A/BTN2A2",10
"GO:0071356","cellular response to tumor necrosis factor","37/1653","226/18860",0.163716814159292,1.8679365487261,4.06848134079016,0.000154833015095782,0.00375519661274602,0.00320210830099629,"GBP1/STAT1/TNFSF13B/CASP4/CCL2/CARD16/GBP2/CIB1/CASP1/AIM2/NSMAF/KRT8/TNFRSF1B/NAIP/ARHGEF2/PPP2CB/AKT1/TRAF1/KRT18/CCL3/CARD14/FAS/JAK2/CASP8/TNFRSF19/TRADD/CARD8/CCL5/GSTP1/BIRC3/MAPK14/ADIPOQ/TNFAIP3/TNFRSF1A/TANK/RPS3/BIRC2",37
"GO:0006909","phagocytosis","40/1653","251/18860",0.159362549800797,1.81825631533154,4.04490090473959,0.000155297444627898,0.00375519661274602,0.00320210830099629,"APOA2/PLSCR1/CCL2/CLEC7A/SLC11A1/FCER1G/TLR2/RUBCN/ABCA1/CD300LF/MSR1/IL2RG/P2RX7/NCF2/PTPRC/RACK1/LYST/IRF8/RAB31/ELMO3/CD93/ALOX15/ARHGAP25/PECAM1/ELMO1/DOCK2/CDC42SE2/C2/CORO1C/FYN/APPL2/FCGR2A/FCGR1A/ADIPOQ/LRP1/LYN/FPR2/STAP1/NCKAP1L/TGFB1",40
"GO:0002700","regulation of production of molecular mediator of immune response","34/1653","202/18860",0.168316831683168,1.92042071720784,4.07636161517306,0.00016368722782602,0.00392101872888863,0.00334350712224223,"RSAD2/APOA2/LILRB4/SUPT6H/CLEC7A/LILRB1/CD86/FCER1G/NR4A3/TNFRSF1B/IL2RG/P2RX7/PTPRC/FFAR2/CD81/TLR3/NLRP3/CD55/TRIM6/PKP3/MIF/CD226/JAK3/SLC7A5/NOD1/CD7/CD37/CUEDC2/ARID5A/NOD2/DDX21/BCL6/PHB2/TGFB1",34
"GO:0010562","positive regulation of phosphorus metabolic process","48/1653","320/18860",0.15,1.71143375680581,3.97830220157234,0.000164690733707932,0.00392101872888863,0.00334350712224223,"PARP14/PARP9/FLT1/CIB1/LCP2/PIK3R5/EFNA1/MT3/JTB/P2RX7/PTPRC/ARHGEF2/TLR6/RACK1/SDCBP/AKT1/FGFR3/TLR3/CASS4/PPIA/TNFSF15/NPTN/NDUFC2/TRIM6/HIF1A/INSR/CARD14/SPATA18/MIF/JAK2/STK4/CCNY/MYDGF/KAT2B/ODAM/ARRB1/KIF14/ERCC6/CD4/ETAA1/PDGFA/ADIPOQ/PIN1/LYN/LILRA5/CD80/TRAF4/RASSF2",48
"GO:0045937","positive regulation of phosphate metabolic process","48/1653","320/18860",0.15,1.71143375680581,3.97830220157234,0.000164690733707932,0.00392101872888863,0.00334350712224223,"PARP14/PARP9/FLT1/CIB1/LCP2/PIK3R5/EFNA1/MT3/JTB/P2RX7/PTPRC/ARHGEF2/TLR6/RACK1/SDCBP/AKT1/FGFR3/TLR3/CASS4/PPIA/TNFSF15/NPTN/NDUFC2/TRIM6/HIF1A/INSR/CARD14/SPATA18/MIF/JAK2/STK4/CCNY/MYDGF/KAT2B/ODAM/ARRB1/KIF14/ERCC6/CD4/ETAA1/PDGFA/ADIPOQ/PIN1/LYN/LILRA5/CD80/TRAF4/RASSF2",48
"GO:0000028","ribosomal small subunit assembly","8/1653","20/18860",0.4,4.56382335148215,4.94235453023007,0.000164880370528419,0.00392101872888863,0.00334350712224223,"RPS15/RPS28/RPS14/RPS19/RPS27/RPS6/FAU/RPSA",8
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","9/1653","25/18860",0.36,4.10744101633394,4.81873744229177,0.00016674334324347,0.0039328194277302,0.00335356974202354,"HAVCR2/MICA/LILRB1/SERPINB9/CEACAM1/KLRD1/LGALS9/INPP5D/TGFB1",9
"GO:0046697","decidualization","9/1653","25/18860",0.36,4.10744101633394,4.81873744229177,0.00016674334324347,0.0039328194277302,0.00335356974202354,"BSG/CTSB/CITED2/TPPP3/SPP1/DEDD/DCAF13/PTGS2/PTN",9
"GO:0002548","monocyte chemotaxis","14/1653","54/18860",0.259259259259259,2.95803365373843,4.46593084456867,0.000169435706118038,0.00396973182754137,0.00338504545795379,"CXCL10/PLA2G7/FLT1/CCL2/CCR1/RPS19/LGMN/LGALS3/CX3CR1/SLAMF8/CCL3/CCL5/LYN/FPR2",14
"GO:0044706","multi-multicellular organism process","37/1653","227/18860",0.162995594713656,1.85970775335727,4.0389228524892,0.000169687928683784,0.00396973182754137,0.00338504545795379,"PCSK5/APOL2/IGFBP2/IGFBP7/HAVCR2/IDO1/MAGED2/BSG/ACE2/ITGB4/ACSL4/CLDN4/CTSB/SCGB1A1/IGFBP5/ADCY7/CITED2/AKT1/TPPP3/ERRFI1/STAT5A/TEKT3/THBD/TRIM28/LGALS9/VMP1/DDR1/FBLN1/MED1/SPP1/RGS2/ITGA3/DEDD/DCAF13/PTGS2/PTN/TGFB1",37
"GO:0034612","response to tumor necrosis factor","39/1653","244/18860",0.15983606557377,1.82365892118652,4.01367600784134,0.000175074800291801,0.00407917196631302,0.00347836658410559,"GBP1/STAT1/TNFSF13B/CASP4/CCL2/NUB1/CARD16/GBP2/CIB1/CASP1/AIM2/NSMAF/KRT8/TNFRSF1B/NAIP/ARHGEF2/PPP2CB/AKT1/TRAF1/KRT18/CCL3/CARD14/GCH1/FAS/JAK2/CASP8/TNFRSF19/TRADD/CARD8/CCL5/GSTP1/BIRC3/MAPK14/ADIPOQ/TNFAIP3/TNFRSF1A/TANK/RPS3/BIRC2",39
"GO:0001774","microglial cell activation","13/1653","48/18860",0.270833333333333,3.09008872756604,4.49377200451346,0.000178607347632372,0.00414469873235605,0.00353424216749626,"CLU/TLR1/JUN/CX3CR1/PTPRC/TLR6/TLR3/CCL3/MAPT/JAK2/LRRK2/FPR2/STAP1",13
"GO:0032946","positive regulation of mononuclear cell proliferation","28/1653","155/18860",0.180645161290323,2.06108151357259,4.11129763789153,0.000179334403883977,0.0041448574070373,0.00353437747160051,"CD274/RPL13A/TNFSF13B/IGFBP2/HAVCR2/PDCD1LG2/FCGR3A/CD86/ICOSLG/IL2RA/PTPRC/CD81/STAT5A/CD55/MIF/LGALS9/JAK2/SPN/RASAL3/CCL5/PRKCQ/SELENOK/CD4/CD80/BCL6/RPS3/HHLA2/NCKAP1L",28
"GO:0050672","negative regulation of lymphocyte proliferation","20/1653","95/18860",0.210526315789474,2.40201229025377,4.24602470469358,0.00018100036818321,0.00415002836212898,0.00353878681681747,"CD274/HAVCR2/IDO1/LILRB4/PDCD1LG2/LILRB1/CD86/MNDA/SCGB1A1/IL2RA/SDC4/LGALS9/SPN/BTN2A2/INPP5D/CD37/LYN/CD80/VSIG4/TGFB1",20
"GO:1901874","negative regulation of post-translational protein modification","20/1653","95/18860",0.210526315789474,2.40201229025377,4.24602470469358,0.00018100036818321,0.00415002836212898,0.00353878681681747,"DTX3L/N4BP1/TSPO/COPS9/TRIM21/RPS7/IVNS1ABP/RPL23/AKT1/PPIA/UBXN1/PARP10/FYN/ARRB1/DNAJB2/TNFAIP3/HMG20B/ISG15/RPS3/SVBP",20
"GO:0022408","negative regulation of cell-cell adhesion","36/1653","220/18860",0.163636363636364,1.86701864378815,4.00922103647873,0.000190616561045773,0.0043531678921366,0.00371200671510189,"CD274/HAVCR2/SPINT2/IDO1/LILRB4/PDCD1LG2/KLF4/IRF1/LILRB1/CD86/LGALS3/SCGB1A1/IL2RA/CEACAM1/AKT1/STAT5A/CD9/SDC4/LGALS9/JAK3/JAK2/SPN/GLI3/PRDX2/SH2B3/BTN2A2/USP5/ADIPOQ/CD37/SPI1/CD80/EPCAM/VSIG4/BCL6/CD69/TGFB1",36
"GO:0043410","positive regulation of MAPK cascade","65/1653","474/18860",0.137130801687764,1.56460188737521,3.8586114281269,0.000195497580920432,0.00444699042765647,0.00379201049407553,"OPRM1/EIF2AK2/TRIM5/HAVCR2/FLT1/CCR1/TMEM106A/CFLAR/CIB1/CLEC7A/PIK3R5/EFNA1/MT3/CHRNA7/NAIP/P2RX7/JUN/LAMTOR2/PTPRC/GADD45G/TLR6/SDCBP/CD81/GDF15/INHBA/FGFR3/WNT7A/TLR3/PPIA/NENF/NAMPT/MTURN/ALOX15/CCL3/DDT/INSR/PECAM1/ACKR3/MIF/LGALS9/GDF6/JAK2/GADD45A/STK25/TNFRSF19/TRAF7/MYDGF/PRDX2/NOD1/ERN2/ARRB1/CD4/ICAM1/PDGFA/LYN/SPI1/NOD2/LILRA5/PHB2/TRAF4/ERP29/LRRK2/FPR2/RASSF2/TGFB1",65
"GO:0002444","myeloid leukocyte mediated immunity","23/1653","118/18860",0.194915254237288,2.22389697212054,4.13352981881991,0.000209156191357854,0.0047389522884427,0.0040409704273117,"GAB2/CD84/PRAM1/FCGR3A/S100A13/IGHG1/FCER1G/NR4A3/SERPINB9/CX3CR1/MILR1/ADGRE2/CCL3/SCNN1B/LGALS9/CBL/FCGR2A/FCGR1A/LYN/SPI1/FCGR3B/DDX21/STAP1",23
"GO:1901741","positive regulation of myoblast fusion","7/1653","16/18860",0.4375,4.99168179068361,4.95076753194701,0.000220586993764102,0.00497834568279376,0.0042451044991878,"CXCL9/SCGB3A1/TNFSF14/GDF15/CCL8/CD53/MAPK14",7
"GO:0007520","myoblast fusion","13/1653","49/18860",0.26530612244898,3.02702569230959,4.40346480281901,0.0002238005822642,0.00501156556782285,0.00427343155648454,"CXCL10/CXCL9/CFLAR/SCGB3A1/TNFSF14/DOCK5/CD81/GDF15/CCL8/CD9/DOCK2/CD53/MAPK14",13
"GO:0050798","activated T cell proliferation","13/1653","49/18860",0.26530612244898,3.02702569230959,4.40346480281901,0.0002238005822642,0.00501156556782285,0.00427343155648454,"CD274/IGFBP2/LILRB4/BTN3A1/PDCD1LG2/ICOSLG/IL2RA/STAT5A/LGALS9/FYN/BTN2A2/RPS3/HHLA2",13
"GO:0032608","interferon-beta production","15/1653","62/18860",0.241935483870968,2.76037702710614,4.30317385082641,0.000231324223802224,0.00514004211575984,0.00438298529309477,"OAS3/OAS2/OAS1/TRIM38/IRF7/TLR8/IRF1/LILRB1/ZC3HAV1/TLR2/TLR3/NMI/REL/PPM1B/ISG15",15
"GO:0032648","regulation of interferon-beta production","15/1653","62/18860",0.241935483870968,2.76037702710614,4.30317385082641,0.000231324223802224,0.00514004211575984,0.00438298529309477,"OAS3/OAS2/OAS1/TRIM38/IRF7/TLR8/IRF1/LILRB1/ZC3HAV1/TLR2/TLR3/NMI/REL/PPM1B/ISG15",15
"GO:0006754","ATP biosynthetic process","21/1653","104/18860",0.201923076923077,2.30385313416166,4.1325527952064,0.000233457804426238,0.00516749870951153,0.00440639791188308,"ATP5F1E/NDUFV1/ATP5IF1/NDUFB10/ATP5ME/NDUFA2/NDUFB7/ATP5MG/NDUFS5/NDUFC2/NDUFA9/NDUFA3/NDUFA13/ATP5PB/NDUFC1/NDUFS6/ATP5PO/NDUFB2/UQCC3/NDUFA10/TGFB1",21
"GO:0002407","dendritic cell chemotaxis","9/1653","26/18860",0.346153846153846,3.94946251570571,4.66446082318182,0.000235291397676477,0.00516832821995469,0.00440710524695757,"CCR1/CXCR1/CCR5/SLAMF8/LGALS9/CCL5/TRPM2/CXCR4/SPI1",9
"GO:0002716","negative regulation of natural killer cell mediated immunity","9/1653","26/18860",0.346153846153846,3.94946251570571,4.66446082318182,0.000235291397676477,0.00516832821995469,0.00440710524695757,"HAVCR2/MICA/LILRB1/SERPINB9/CEACAM1/KLRD1/LGALS9/INPP5D/TGFB1",9
"GO:0033033","negative regulation of myeloid cell apoptotic process","8/1653","21/18860",0.380952380952381,4.346498429983,4.75570084344063,0.000245955734836471,0.00536164868933293,0.00457195229588369,"IRF7/FCER1G/CCR5/STAT5A/MIF/SELENOS/CCL5/NOD2",8
"GO:0046596","regulation of viral entry into host cell","8/1653","21/18860",0.380952380952381,4.346498429983,4.75570084344063,0.000245955734836471,0.00536164868933293,0.00457195229588369,"TRIM38/TRIM5/TRIM21/BSG/TRIM25/P4HB/LGALS9/CD4",8
"GO:0046635","positive regulation of alpha-beta T cell activation","17/1653","76/18860",0.223684210526316,2.55213805839463,4.2022925372553,0.000252564772105324,0.00548494439043827,0.00467708825245292,"LILRB4/CD86/EP300/IL2RG/PTPRC/CD81/NFKBID/NLRP3/CD55/LGALS9/JAK2/GLI3/RASAL3/PRKCQ/NFKBIZ/CD80/NCKAP1L",17
"GO:0001794","type IIa hypersensitivity","6/1653","12/18860",0.5,5.70477918935269,5.05289658142157,0.000260940224216545,0.0056033992177844,0.0047780963287413,"FCGR3A/IGHG1/FCER1G/FCGR2A/FCGR1A/FCGR3B",6
"GO:0002445","type II hypersensitivity","6/1653","12/18860",0.5,5.70477918935269,5.05289658142157,0.000260940224216545,0.0056033992177844,0.0047780963287413,"FCGR3A/IGHG1/FCER1G/FCGR2A/FCGR1A/FCGR3B",6
"GO:0035771","interleukin-4-mediated signaling pathway","6/1653","12/18860",0.5,5.70477918935269,5.05289658142157,0.000260940224216545,0.0056033992177844,0.0047780963287413,"PARP14/CD300LF/IL2RG/PTPRC/STAT5A/JAK3",6
"GO:1902106","negative regulation of leukocyte differentiation","23/1653","120/18860",0.191666666666667,2.1868320225852,4.04239048684036,0.000270578992113879,0.00578878103946236,0.00493617398252751,"LILRB4/IRF1/LILRB1/TNFAIP6/QKI/CEACAM1/CLEC12A/INHBA/STAT5A/C1QC/TLR3/CCL3/JAK3/GLI3/TMEM176A/PRDX2/INPP5D/ADIPOQ/TOB2/LYN/MAFB/BCL6/CD69",23
"GO:0031295","T cell costimulation","13/1653","50/18860",0.26,2.9664851784634,4.31543380732796,0.000278433134180046,0.00587717633831719,0.00501154988142754,"CD274/TNFSF13B/LILRB4/PDCD1LG2/TNFSF14/CD86/CD81/AKT1/SPN/FYN/LYN/CD80/HHLA2",13
"GO:0043029","T cell homeostasis","13/1653","50/18860",0.26,2.9664851784634,4.31543380732796,0.000278433134180046,0.00587717633831719,0.00501154988142754,"AIM2/TNFSF14/IL2RA/P2RX7/AKT1/STAT5A/LGALS9/FAS/JAK3/PRDX2/SIVA1/NCKAP1L/TGFB1",13
"GO:0046034","ATP metabolic process","38/1653","241/18860",0.157676348547718,1.79901750369628,3.86927695106446,0.000278806281293719,0.00587717633831719,0.00501154988142754,"ATP5F1E/TSPO/NDUFV1/ATP6V1B2/ATP5IF1/SLC25A25/NDUFB10/ABCC9/ATP5ME/BAD/NDUFA2/EP300/NDUFB7/P2RX7/JMJD8/ATP5MG/BLOC1S6/NDUFS5/NDUFC2/HIF1A/INSR/NDUFA9/NUPR1/NDUFA3/ABCC6/NDUFA13/ATP5PB/NDUFC1/KAT2B/NDUFS6/ATP5PO/NDUFB2/PFKFB2/UQCC3/ENPP3/NDUFA10/ZBTB7A/TGFB1",38
"GO:1905517","macrophage migration","15/1653","63/18860",0.238095238095238,2.71656151873938,4.22988494146692,0.000279325330999244,0.00587717633831719,0.00501154988142754,"RPL13A/CCL2/CMKLR1/C3AR1/LGALS3/CX3CR1/CD81/SLAMF8/CD9/CCL3/DDT/MIF/CCL5/CORO1C/STAP1",15
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","29/1653","167/18860",0.173652694610778,1.98130055678117,3.94788011070391,0.000279816909938994,0.00587717633831719,0.00501154988142754,"SP100/PML/IFI6/CFLAR/TNFSF10/TNFSF14/KLF4/LGALS3/FASLG/PTPRC/ARHGEF2/TLR6/CTTN/AKT1/INHBA/GRINA/MCL1/TNFSF15/TRAF1/UNC5B/BCL2L14/PPP2R1B/LMNA/STK4/PRDX2/GSTP1/FYN/ICAM1/TNFAIP3",29
"GO:0045471","response to ethanol","24/1653","128/18860",0.1875,2.13929219600726,4.00858604731286,0.000284251649201673,0.00594861178602047,0.00507246387972517,"OPRM1/CD68/EEF2/RPL10A/TBXAS1/CYBB/ITPR2/RPS6/ADCY7/SOD2/CLDN3/CASP8/CBL/ABAT/RGS2/EEF1B2/TNC/GSTP1/FYN/CD4/ADIPOQ/SPI1/BIRC2/TGFB1",24
"GO:0051091","positive regulation of DNA-binding transcription factor activity","22/1653","113/18860",0.194690265486726,2.22132994983645,4.03598475269015,0.000289354765559074,0.0060334662166394,0.00514482043110757,"EIF2AK2/TRIM5/CARD16/CIB1/CLU/AIM2/TLR2/EP300/ARHGEF2/PRKCH/PPIA/NLRP3/TRAF1/CARD14/LGALS9/RIPK4/PRKCQ/NOD1/NOD2/PHB2/RPS3/ZBTB7A",22
"GO:0044092","negative regulation of molecular function","47/1653","319/18860",0.147335423197492,1.68103211222305,3.80224005496753,0.000291391318221569,0.00604147909622575,0.00515165312480762,"WARS1/DTX3L/IFI16/PARP9/PBX1/PRDX5/HAVCR2/CMKLR1/SLPI/TRIM21/CARD16/COMMD6/RPS7/ATP5IF1/PTPRF/AIM2/MT3/SERPINB9/JUN/PTPRC/CEACAM1/RACK1/RPL23/ERRFI1/PPIA/MTURN/TCAF2/NLRC5/NUPR1/SERPINB8/GADD45A/ADGRG3/PAM16/GALR1/GZMA/ID1/PARP10/HNRNPU/CORO1C/GLA/ARRB1/DNAJB2/PLIN5/ADIPOQ/LYN/PHB2/LRRK2",47
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","16/1653","70/18860",0.228571428571429,2.6078990579898,4.17722230585712,0.000292670246051728,0.00604147909622575,0.00515165312480762,"CD274/HAVCR2/LILRB4/LILRB1/PTPRC/CEACAM1/KLRD1/STAT5A/LGALS9/JAK3/SPN/USP5/CD80/BCL6/CD69/NCKAP1L",16
"GO:0048246","macrophage chemotaxis","12/1653","44/18860",0.272727272727273,3.11169773964692,4.34647933143149,0.000292888387115028,0.00604147909622575,0.00515165312480762,"RPL13A/CCL2/CMKLR1/C3AR1/LGALS3/SLAMF8/CCL3/DDT/MIF/CCL5/CORO1C/STAP1",12
"GO:0070229","negative regulation of lymphocyte apoptotic process","11/1653","38/18860",0.289473684210526,3.30276689909893,4.40404826195038,0.000294820825798239,0.00605962090167451,0.00516712289425334,"IDO1/DOCK8/EFNA1/HSH2D/ORMDL3/HIF1A/MIF/JAK3/CCL5/PRKCQ/BCL6",11
"GO:0032729","positive regulation of type II interferon production","17/1653","77/18860",0.220779220779221,2.5189934082856,4.13963404749494,0.000298038625497582,0.00610395832647183,0.00520493003210237,"HAVCR2/TLR8/BTN3A1/CLEC7A/LILRB1/SLC11A1/CYRIB/IRF8/TLR3/LGALS9/CD226/JAK2/SLC7A5/CD2/PDE4B/ARID5A/ISG15",17
"GO:0006163","purine nucleotide metabolic process","62/1653","454/18860",0.136563876651982,1.55813352308311,3.73103655027129,0.000303978171367925,0.00620352615681705,0.00528983290375986,"PARP9/ATP5F1E/TSPO/IDO1/NDUFV1/ATP6V1B2/ATP5IF1/SLC25A25/NDUFB10/ABCC9/HINT1/ATP5ME/BAD/GUK1/NDUFA2/EP300/NDUFB7/P2RX7/GTPBP1/JMJD8/ATP5MG/SULT1B1/ADCY7/BLOC1S6/ME2/NDUFS5/ENTPD1/NAMPT/NME2/NDUFC2/KYNU/HIF1A/INSR/NDUFA9/NUPR1/NDUFA3/ABCC6/NDUFA13/ITPA/APRT/ATP5PB/NDUFC1/PDE4B/ACO1/NOCT/KAT2B/EPHA2/PARP10/NDUFS6/GIMAP7/PDE4C/DGUOK/ATP5PO/NDUFB2/PFKFB2/UQCC3/RPE/ENPP3/LRRK2/NDUFA10/ZBTB7A/TGFB1",62
"GO:0071621","granulocyte chemotaxis","23/1653","121/18860",0.190082644628099,2.16875903066301,3.99749230856187,0.000306858898709488,0.00623356530203428,0.00531544770004734,"CXCL10/CXCL9/CCL2/CMKLR1/C3AR1/BSG/CCL4/FCER1G/TNFAIP6/LGALS3/CXCR1/CCL22/PERP/ADGRE2/PPIA/PREX1/CCL8/CCL3/CCL5/PDE4B/CSF3R/IL17RC/NCKAP1L",23
"GO:0031400","negative regulation of protein modification process","35/1653","217/18860",0.161290322580645,1.84025135140409,3.85855206253073,0.000308073084849316,0.00623356530203428,0.00531544770004734,"WARS1/PARP14/DTX3L/N4BP1/TSPO/COPS9/TRIM21/CIB1/RPS7/IVNS1ABP/PTPRC/CEACAM1/RPL23/AKT1/ERRFI1/PPIA/SAMSN1/MAPT/GADD45A/FBLN1/UBXN1/PARP10/CORO1C/FYN/ARRB1/DNAJB2/ADIPOQ/LYN/TNFAIP3/HMG20B/ISG15/DNAJC3/RPS3/SVBP/RASSF2",35
