"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENGASE",1.53210746961962,-0.0297710106628757,0.525773089711208,-0.176141525937739,0.86018275792312,0.938007678441053
"MCMDC2",1.85239095357901,0.0453120857298421,0.49580680458907,0.175985405506474,0.860305408218509,0.938007678441053
"PLEKHM1",31.203241033996,0.0489037531235491,0.460679345287385,0.175996038802562,0.860297054452145,0.938007678441053
"ZNF691",2.6025724678481,0.0646205992934698,0.523673034339114,0.176105728684404,0.860210880425413,0.938007678441053
"PPP1R1B",3.41611681324341,0.0219128515296788,0.601196106656306,0.175768282870603,0.860475988261933,0.938116637777522
"ARL2BP",8.7737104503177,0.0512010517617696,0.434807904846125,0.175385588565341,0.860776663735787,0.938287779037124
"CADM1",5.79328982985537,0.0380664003874911,0.535813060616948,0.175433388783523,0.860739106930034,0.938287779037124
"PARD3B",10.7167318884619,0.0553089589452158,0.389507855468531,0.175298686199963,0.860844944047691,0.938287779037124
"AVPI1",9.74988265756945,-0.0529800188782805,0.467703202601364,-0.175102752167787,0.860998895765394,0.938349103598456
"CDCA4",5.02202393994574,-0.0426859989185146,0.538603068965199,-0.174660010952298,0.86134679132766,0.938372634509803
"PTPN14",10.8342303670055,0.0521758991797337,0.382490698319505,0.174695051119511,0.861319256612845,0.938372634509803
"RCBTB2",6.6389362804536,0.0519528038061414,0.489313330204096,0.174733252424212,0.861289238054575,0.938372634509803
"USP51",4.3387530783878,0.0496344424415652,0.47704868970283,0.175047213340345,0.861042535382724,0.938349103598456
"VGLL1",1.11865594215384,0.0244860502077324,0.568944058884539,0.174771756737779,0.861258981594918,NA
"YARS2",1.44076888778047,0.0358945526413393,0.546515837152881,0.174895141367944,0.861162028061185,0.938372634509803
"AGAP5",1.80623314018702,-0.0113791899006764,0.576337444778871,-0.174509332816527,0.861465196777833,0.938424638885385
"RANBP17",8.0535677287356,0.0555757691938325,0.410921581324678,0.174260252150006,0.861660935441884,0.938560869636024
"AC079880",1.62796920940542,-0.0549979485544072,0.54656454437201,-0.173301653586007,0.862414323985681,0.938611573494456
